TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
21184,bright,main,0,0.986339274807899,364,56,4,424
21184,bright,main,1,0.9943514117172828,325,55,2,382
21184,bright,main,2,0.9876833537727443,375,42,3,420
21184,bright,main,3,0.9924941246273916,333,43,1,377
21184,bright,main,4,0.9914749433437152,339,49,3,391
21184,bright,main,5,0.9900655533107818,364,34,2,400
21184,bright,main,6,0.9930614789123742,329,32,2,363
21184,bright,main,7,0.9888986943339283,283,58,0,341
21184,bright,main,8,0.9939996162495803,327,68,2,397
21184,bright,main,9,0.9958330344760437,332,70,3,405
21202,bright,main,0,0.993420463530659,335,79,0,414
21202,bright,main,1,0.9912774034098942,330,61,3,394
21202,bright,main,2,0.9946638137860788,351,61,3,415
21202,bright,main,3,0.9908455403893395,311,67,1,379
21202,bright,main,4,0.9913983264711222,312,65,5,382
21202,bright,main,5,0.9921798119223445,331,60,1,392
21202,bright,main,6,0.9873418920237305,294,57,3,354
21202,bright,main,7,0.9907453175485786,278,64,2,344
21202,bright,main,8,0.9942082541779715,365,47,3,415
21202,bright,main,9,0.9935695367140248,337,65,7,409
21196,bright,main,0,0.9854944207623539,280,116,4,400
21196,bright,main,1,0.9836780493845121,149,29,3,181
21196,bright,main,2,0.9927738274817296,348,53,4,405
21196,bright,main,3,0.9945531428921615,274,84,2,360
21196,bright,main,4,0.9930762459173205,329,52,3,384
21196,bright,main,5,0.9949853640324992,318,70,1,389
21196,bright,main,6,0.9884031090465054,304,51,4,359
21196,bright,main,7,0.996574090598602,295,51,3,349
21196,bright,main,8,0.9881861614532486,356,51,5,412
21196,bright,main,9,0.9962276307897207,300,92,3,395
1404,dark,main,0,0.993479963740401,256,34,86,376
1404,dark,main,1,0.99194201594641,237,35,88,360
1404,dark,main,2,0.992497906908451,249,46,82,377
1404,dark,main,3,0.991989683182334,221,32,87,340
1404,dark,main,4,0.9941367951523735,237,30,79,346
1404,dark,main,5,0.9856940447409713,238,30,86,354
1404,dark,main,6,0.9916112897153678,207,42,73,322
1404,dark,main,7,0.9922234879717204,221,36,67,324
1404,dark,main,8,0.992663001410554,235,36,92,363
1404,dark,main,9,0.9913138284078846,248,36,91,375
20240,bright,main,0,0.9947012057151419,359,75,2,436
20240,bright,main,1,0.9928487284448247,299,76,7,382
20240,bright,main,2,0.9929507371483003,340,79,3,422
20240,bright,main,3,0.9929849045515303,297,89,0,386
20240,bright,main,4,0.9919346832644855,298,88,3,389
20240,bright,main,5,0.9915561987321159,322,72,4,398
20240,bright,main,6,0.9925731585939812,309,61,4,374
20240,bright,main,7,0.994159370827409,295,57,6,358
20240,bright,main,8,0.9935997571202748,353,62,3,418
20240,bright,main,9,0.9921872479435911,373,47,6,426
1751,dark,main,0,0.9871705922758287,264,21,92,377
1751,dark,main,1,0.9921445843825517,248,23,75,346
1751,dark,main,2,0.9897849733528331,271,16,89,376
1751,dark,main,3,0.9926896491508588,264,18,81,363
1751,dark,main,4,0.9949271306979655,254,25,80,359
1751,dark,main,5,0.9903276137180439,260,21,86,367
1751,dark,main,6,0.9881249250339195,214,23,92,329
1751,dark,main,7,0.9928346365097355,217,17,84,318
1751,dark,main,8,0.9948862236517257,259,22,84,365
1751,dark,main,9,0.99251785425206,280,21,72,373
2175,dark,main,0,0.9919415497707121,278,15,97,390
2175,dark,main,1,0.9961815020018657,246,13,94,353
2175,dark,main,2,0.9915445295702623,264,12,122,398
2175,dark,main,3,0.9928991894690067,273,12,80,365
2175,dark,main,4,0.9945254252940603,264,15,85,364
2175,dark,main,5,0.9887859423200352,290,18,66,374
2175,dark,main,6,0.9958995059239485,249,14,75,338
2175,dark,main,7,0.9921799069328786,266,11,66,343
2175,dark,main,8,0.9909127554045659,245,17,105,367
2175,dark,main,9,0.990683022578509,280,11,101,392
1750,dark,main,0,0.994283103431242,287,23,79,389
1750,dark,main,1,0.9948092988285221,242,13,79,334
1750,dark,main,2,0.9911582891236963,251,29,68,348
1750,dark,main,3,0.9927319162331916,225,31,92,348
1750,dark,main,4,0.9914696579739884,247,13,98,358
1750,dark,main,5,0.9962978145676405,244,30,79,353
1750,dark,main,6,0.9849824710537548,216,30,67,313
1750,dark,main,7,0.9900210598008268,238,22,66,326
1750,dark,main,8,0.9954623712867049,270,23,81,374
1750,dark,main,9,0.9890477462290866,278,21,78,377
20654,bright,main,0,0.9816266837314943,345,68,2,415
20654,bright,main,1,0.9816266837314943,345,68,2,415
20654,bright,main,2,0.9903098630407969,371,42,2,415
20654,bright,main,3,0.9946479209074707,310,64,0,374
20654,bright,main,4,0.9918189317700034,329,45,2,376
20654,bright,main,5,0.9893680819229528,308,66,2,376
20654,bright,main,6,0.9907787685042513,308,46,6,360
20654,bright,main,7,0.9865619206534679,266,60,1,327
20654,bright,main,8,0.9924877663672983,336,54,4,394
20654,bright,main,9,0.992536311929868,355,50,4,409
20257,bright,main,0,0.9904677829786929,336,82,1,419
20257,bright,main,1,0.9916211924368331,293,85,2,380
20257,bright,main,2,0.9941983150064131,384,34,0,418
20257,bright,main,3,0.9966908946291377,340,48,4,392
20257,bright,main,4,0.9916775470046535,338,54,4,396
20257,bright,main,5,0.9910584865915952,330,64,4,398
20257,bright,main,6,0.992255478852841,290,61,1,352
20257,bright,main,7,0.9876554466388867,252,91,3,346
20257,bright,main,8,0.9932802710183348,312,100,4,416
20257,bright,main,9,0.9883371016766405,368,53,4,425
20377,bright,main,0,0.979973883480059,354,50,6,410
20377,bright,main,1,0.9837409409959715,334,41,0,375
20377,bright,main,2,0.9898573475023262,322,61,1,384
20377,bright,main,3,0.9925843348227378,298,63,2,363
20377,bright,main,4,0.9922270217503667,309,55,5,369
20377,bright,main,5,0.991755759518118,340,46,5,391
20377,bright,main,6,0.9952674965713493,292,51,4,347
20377,bright,main,7,0.9921682210915129,316,27,4,347
20377,bright,main,8,0.9914069749193712,348,57,1,406
20377,bright,main,9,0.9924463642260418,346,60,1,407
1433,dark,main,0,0.9913620266270229,233,70,62,365
1433,dark,main,1,0.9850913795872926,203,60,78,341
1433,dark,main,2,0.9855091244870624,217,77,87,381
1433,dark,main,3,0.989059300709069,227,46,72,345
1433,dark,main,4,0.9903504196248333,216,57,78,351
1433,dark,main,5,0.9960446381005195,239,48,77,364
1433,dark,main,6,0.9929266534696161,175,50,71,296
1433,dark,main,7,0.9897816362313391,146,89,53,288
1433,dark,main,8,0.9883395793569736,168,95,44,307
1433,dark,main,9,0.9778422674773317,149,54,27,230
20923,bright,main,0,0.994082660695413,366,73,2,441
20923,bright,main,1,0.9927084331112822,318,79,4,401
20923,bright,main,2,0.9919962718261686,353,75,1,429
20923,bright,main,3,0.9940960267483171,304,91,5,400
20923,bright,main,4,0.994264287758761,287,112,4,403
20923,bright,main,5,0.9949443379725356,338,68,3,409
20923,bright,main,6,0.9900045348609688,300,65,4,369
20923,bright,main,7,0.9894053413354582,318,46,1,365
20923,bright,main,8,0.9956949375249627,371,54,2,427
20923,bright,main,9,0.9894350877565262,373,61,5,439
21162,bright,main,0,0.9918680741185415,336,80,3,419
21162,bright,main,1,0.9925422178532801,315,54,4,373
21162,bright,main,2,0.992920381195633,338,67,6,411
21162,bright,main,3,0.9840440376651236,311,52,6,369
21162,bright,main,4,0.9889772170878179,318,63,3,384
21162,bright,main,5,0.9876001629281027,299,76,7,382
21162,bright,main,6,0.9885737389799596,249,83,5,337
21162,bright,main,7,0.9959642503929341,249,86,1,336
21162,bright,main,8,0.9951905257430833,283,101,0,384
21162,bright,main,9,0.9933696900091961,330,70,2,402
21181,bright,main,0,0.9912981934611306,373,45,3,421
21181,bright,main,1,0.9902983994561322,333,37,3,373
21181,bright,main,2,0.9930903398930928,368,44,3,415
21181,bright,main,3,0.9922097513191989,302,52,3,357
21181,bright,main,4,0.9949739148937401,335,47,1,383
21181,bright,main,5,0.9959834092550116,362,40,2,404
21181,bright,main,6,0.9926962611372887,300,52,5,357
21181,bright,main,7,0.9950330207500678,295,42,1,338
21181,bright,main,8,0.9958616787726322,368,44,0,412
21181,bright,main,9,0.9941967654973822,360,42,4,406
2196,dark,main,0,0.9948884737346307,301,15,77,393
2196,dark,main,1,0.9888046591589275,261,16,75,352
2196,dark,main,2,0.9939370950152359,283,14,90,387
2196,dark,main,3,0.9918635911886409,273,14,76,363
2196,dark,main,4,0.9921883334600842,276,17,74,367
2196,dark,main,5,0.9902074518279769,255,15,88,358
2196,dark,main,6,0.9884876730372015,250,14,64,328
2196,dark,main,7,0.9926325499896553,218,12,92,322
2196,dark,main,8,0.992691606862022,290,18,68,376
2196,dark,main,9,0.9939336989017763,278,18,86,382
1762,dark,main,0,0.9875739800450246,288,26,78,392
1762,dark,main,1,0.9877967075885888,255,24,82,361
1762,dark,main,2,0.9942061306956764,255,34,96,385
1762,dark,main,3,0.9850760669279833,229,37,80,346
1762,dark,main,4,0.9932085066992234,262,25,82,369
1762,dark,main,5,0.990126777727447,198,111,53,362
1762,dark,main,6,0.9884564271489995,226,28,65,319
1762,dark,main,7,0.9928085128901042,224,25,76,325
1762,dark,main,8,0.9941076969359631,263,18,93,374
1762,dark,main,9,0.9942371139529084,271,19,83,373
20888,bright,main,0,0.9920290522141223,313,113,4,430
20888,bright,main,1,0.9908236288692952,283,116,1,400
20888,bright,main,2,0.9961070434814991,344,84,0,428
20888,bright,main,3,0.9930267897146586,295,97,5,397
20888,bright,main,4,0.9973860205542,311,87,7,405
20888,bright,main,5,0.9869883979750936,299,102,2,403
20888,bright,main,6,0.9930495268386987,250,108,4,362
20888,bright,main,7,0.993767583386404,261,94,2,357
20888,bright,main,8,0.9941544483796867,326,92,4,422
20888,bright,main,9,0.9906144653412587,325,94,3,422
1765,dark,main,0,0.9942488251258796,281,18,88,387
1765,dark,main,1,0.9976212737237893,255,16,81,352
1765,dark,main,2,0.992991991312783,277,23,87,387
1765,dark,main,3,0.9804373803715707,253,15,76,344
1765,dark,main,4,0.9957049161571658,245,19,85,349
1765,dark,main,5,0.9928521181002156,242,17,92,351
1765,dark,main,6,0.9861788819503072,240,14,61,315
1765,dark,main,7,0.9749761073698464,223,15,84,322
1765,dark,main,8,0.9913742258587526,254,17,86,357
1765,dark,main,9,0.9922181678575935,260,14,111,385
1912,dark,main,0,0.9928284763512818,248,32,97,377
1912,dark,main,1,0.9959352103375069,231,32,84,347
1912,dark,main,2,0.9937387552335455,257,43,86,386
1912,dark,main,3,0.9915454715207511,241,25,78,344
1912,dark,main,4,0.9908759436538321,243,20,92,355
1912,dark,main,5,0.9925249320681961,245,34,74,353
1912,dark,main,6,0.9834469828195213,213,24,66,303
1912,dark,main,7,0.9907472167009935,228,26,63,317
1912,dark,main,8,0.9891231029132423,255,26,93,374
1912,dark,main,9,0.9921171693659442,244,41,84,369
1737,dark,main,0,0.9891093248139519,267,21,97,385
1737,dark,main,1,0.9909987316502942,250,15,92,357
1737,dark,main,2,0.9793703381448616,269,18,82,369
1737,dark,main,3,0.9908877590520844,249,19,72,340
1737,dark,main,4,0.9873036519160349,227,25,83,335
1737,dark,main,5,0.9923775366111606,252,21,61,334
1737,dark,main,6,0.9878643988190614,225,19,73,317
1737,dark,main,7,0.9939670863614657,235,20,81,336
1737,dark,main,8,0.987414971760818,257,15,94,366
1737,dark,main,9,0.9894165552856529,275,19,87,381
1241,dark,main,0,0.9930707981481409,246,15,118,379
1241,dark,main,1,0.9919319759385125,232,21,100,353
1241,dark,main,2,0.9918876906203067,282,17,82,381
1241,dark,main,3,0.9939500652991252,262,15,79,356
1241,dark,main,4,0.9893949520948883,245,16,93,354
1241,dark,main,5,0.990938280083228,255,11,91,357
1241,dark,main,6,0.9917455180482091,242,15,72,329
1241,dark,main,7,0.990222698640966,239,18,67,324
1241,dark,main,8,0.9919097027029298,263,15,98,376
1241,dark,main,9,0.9959135047052036,265,16,100,381
2161,dark,main,0,0.9912991665325811,282,13,91,386
2161,dark,main,1,0.9895189664689055,253,13,82,348
2161,dark,main,2,0.9923096442608559,262,14,96,372
2161,dark,main,3,0.9913392206737942,262,16,94,372
2161,dark,main,4,0.992275076198522,260,15,92,367
2161,dark,main,5,0.9912843590601462,252,14,91,357
2161,dark,main,6,0.9819681394590398,243,12,71,326
2161,dark,main,7,0.9913809158072585,237,15,77,329
2161,dark,main,8,0.993314223107139,259,19,93,371
2161,dark,main,9,0.994051108717925,266,15,97,378
20914,bright,main,0,0.9958459581403579,337,95,4,436
20914,bright,main,1,0.994752092477664,314,84,5,403
20914,bright,main,2,0.9889272104127138,336,90,5,431
20914,bright,main,3,0.9949573338550751,334,63,5,402
20914,bright,main,4,0.9876386331517218,319,85,3,407
20914,bright,main,5,0.9882554523669056,278,116,7,401
20914,bright,main,6,0.9952699064538669,246,113,3,362
20914,bright,main,7,0.9941215499099855,275,91,2,368
20914,bright,main,8,0.9951896299665528,315,108,3,426
20914,bright,main,9,0.9896288920365236,333,99,5,437
2173,dark,main,0,0.9825942753387028,305,13,84,402
2173,dark,main,1,0.9863987585948011,266,16,76,358
2173,dark,main,2,0.9948804955782579,288,16,82,386
2173,dark,main,3,0.9939685085135149,256,14,89,359
2173,dark,main,4,0.9933946141396005,267,15,85,367
2173,dark,main,5,0.9968906764936324,253,13,82,348
2173,dark,main,6,0.9859672203820972,219,12,89,320
2173,dark,main,7,0.9953252502825912,238,13,77,328
2173,dark,main,8,0.9952900870743482,266,13,85,364
2173,dark,main,9,0.9926861226217065,305,13,84,402
2181,dark,main,0,0.9925333620296994,290,19,95,404
2181,dark,main,1,0.9927677149237344,259,14,83,356
2181,dark,main,2,0.9943177761297745,284,13,93,390
2181,dark,main,3,0.9888238025364009,258,11,77,346
2181,dark,main,4,0.9952190426020258,287,12,61,360
2181,dark,main,5,0.9913876387633732,258,21,80,359
2181,dark,main,6,0.9918301132028372,239,13,72,324
2181,dark,main,7,0.9926328067244389,231,14,79,324
2181,dark,main,8,0.9874097442690882,267,13,85,365
2181,dark,main,9,0.9876849163340673,282,15,78,375
1240,dark,main,0,0.9929099659069535,295,16,74,385
1240,dark,main,1,0.9925775332769083,249,13,85,347
1240,dark,main,2,0.9876761980453974,273,21,96,390
1240,dark,main,3,0.977002582171983,253,15,77,345
1240,dark,main,4,0.9877655135020768,267,20,77,364
1240,dark,main,5,0.996080784881661,271,19,82,372
1240,dark,main,6,0.9887153740916397,232,19,77,328
1240,dark,main,7,0.982652041048936,227,20,75,322
1240,dark,main,8,0.9867681756415332,271,23,85,379
1240,dark,main,9,0.980986799337903,281,15,96,392
2172,dark,main,0,0.9930242962416344,297,13,89,399
2172,dark,main,1,0.9910310946373609,259,14,94,367
2172,dark,main,2,0.9947174318493243,272,20,98,390
2172,dark,main,3,0.991329180140134,271,15,69,355
2172,dark,main,4,0.9949529053383098,276,15,85,376
2172,dark,main,5,0.984353628634082,248,14,86,348
2172,dark,main,6,0.9899253920300646,230,14,69,313
2172,dark,main,7,0.9909333356042982,224,14,82,320
2172,dark,main,8,0.9929133592871845,267,19,88,374
2172,dark,main,9,0.9949980288689845,289,11,92,392
20776,bright,main,0,0.9944178226152629,372,55,4,431
20776,bright,main,1,0.9866283656139745,334,50,4,388
20776,bright,main,2,0.9938732068056806,354,63,5,422
20776,bright,main,3,0.9848271898202223,323,63,4,390
20776,bright,main,4,0.9922845848909867,339,53,6,398
20776,bright,main,5,0.9923527218133584,324,63,5,392
20776,bright,main,6,0.9858373296754076,289,64,2,355
20776,bright,main,7,0.9902766060029005,304,48,5,357
20776,bright,main,8,0.9892943985059498,336,73,5,414
20776,bright,main,9,0.9929961671231173,379,48,5,432
1918,dark,main,0,0.990950247294972,266,22,95,383
1918,dark,main,1,0.9905588880254207,254,33,69,356
1918,dark,main,2,0.986359819349418,257,33,91,381
1918,dark,main,3,0.9922239783345733,233,29,73,335
1918,dark,main,4,0.993351759598884,257,22,78,357
1918,dark,main,5,0.98920599803194,228,26,90,344
1918,dark,main,6,0.9871451629012796,208,19,81,308
1918,dark,main,7,0.9928270212265404,213,31,70,314
1918,dark,main,8,0.9890269398954851,238,32,85,355
1918,dark,main,9,0.9946107253651363,252,33,90,375
1738,dark,main,0,0.9931829379856552,269,17,104,390
1738,dark,main,1,0.9910408727675122,242,16,98,356
1738,dark,main,2,0.994239017103647,259,23,95,377
1738,dark,main,3,0.9922140023522915,258,14,83,355
1738,dark,main,4,0.9924826213128704,242,18,98,358
1738,dark,main,5,0.9913980091993365,243,20,87,350
1738,dark,main,6,0.9828676988965804,228,16,68,312
1738,dark,main,7,0.9929083566257793,260,21,54,335
1738,dark,main,8,0.9934783548293885,267,21,91,379
1738,dark,main,9,0.9904116049282363,266,21,90,377
21161,bright,main,0,0.9925842978956017,331,82,3,416
21161,bright,main,1,0.9862961975892583,297,69,4,370
21161,bright,main,2,0.9884636805170598,331,57,4,392
21161,bright,main,3,0.9848515578272131,275,73,2,350
21161,bright,main,4,0.9961644372160393,314,57,5,376
21161,bright,main,5,0.9895225683004463,315,63,3,381
21161,bright,main,6,0.9916806767117469,298,46,3,347
21161,bright,main,7,0.9937095823235036,300,39,7,346
21161,bright,main,8,0.9918388930654256,355,44,6,405
21161,bright,main,9,0.9905742859798019,348,51,3,402
1749,dark,main,0,0.9952914995496185,266,18,91,375
1749,dark,main,1,0.9821500280615452,246,14,79,339
1749,dark,main,2,0.9936873221768286,260,25,99,384
1749,dark,main,3,0.984901038931244,240,22,83,345
1749,dark,main,4,0.9929249125717159,255,13,78,346
1749,dark,main,5,0.99198082610822,243,19,79,341
1749,dark,main,6,0.9883861926392329,231,16,75,322
1749,dark,main,7,0.9887926465826433,230,18,76,324
1749,dark,main,8,0.992167947340877,259,18,97,374
1749,dark,main,9,0.9926411089548466,271,18,100,389
2160,dark,main,0,0.9909095748202613,284,14,83,381
2160,dark,main,1,0.98879758423691,229,14,87,330
2160,dark,main,2,0.9939162033270587,258,13,69,340
2160,dark,main,3,0.9921216390717265,224,12,94,330
2160,dark,main,4,0.9881287734451655,257,12,89,358
2160,dark,main,5,0.9935673312252503,253,21,76,350
2160,dark,main,6,0.9942992893379192,237,14,75,326
2160,dark,main,7,0.9865258329651245,229,12,80,321
2160,dark,main,8,0.9885134945120956,294,12,78,384
2160,dark,main,9,0.9918626184374706,253,18,95,366
21169,bright,main,0,0.995052857309385,370,54,6,430
21169,bright,main,1,0.992694688562164,332,47,7,386
21169,bright,main,2,0.989201728141722,354,48,2,404
21169,bright,main,3,0.9915424479158412,319,40,4,363
21169,bright,main,4,0.9784054500768111,330,48,5,383
21169,bright,main,5,0.9885753167692424,318,62,4,384
21169,bright,main,6,0.9788674379718604,194,41,0,235
21169,bright,main,7,0.9935985904246702,280,40,3,323
21169,bright,main,8,0.9955239542618152,332,66,2,400
21169,bright,main,9,0.9858634261880209,337,63,1,401
2184,dark,main,0,0.9934974653402372,284,14,82,380
2184,dark,main,1,0.9925662986466315,236,14,101,351
2184,dark,main,2,0.9923517115129449,293,16,76,385
2184,dark,main,3,0.9873443648159105,234,17,89,340
2184,dark,main,4,0.9913896911661157,265,14,87,366
2184,dark,main,5,0.9939284549575267,256,18,79,353
2184,dark,main,6,0.9883945459458232,184,8,52,244
2184,dark,main,7,0.9935464363027957,203,15,80,298
2184,dark,main,8,0.9801370011842375,222,11,93,326
2184,dark,main,9,0.9901159768759251,266,15,90,371
2220,dark,main,0,0.9894203327301355,272,14,99,385
2220,dark,main,1,0.9934214369644251,258,17,86,361
2220,dark,main,2,0.9943544414121338,294,19,81,394
2220,dark,main,3,0.9847737418984995,222,13,68,303
2220,dark,main,4,0.9910179388655518,263,12,80,355
2220,dark,main,5,0.988610664681163,293,14,68,375
2220,dark,main,6,0.9948069036457805,228,15,82,325
2220,dark,main,7,0.9953452918795368,235,13,71,319
2220,dark,main,8,0.9864646397962507,280,19,88,387
2220,dark,main,9,0.9946784324517218,287,19,83,389
2195,dark,main,0,0.9963384604185447,269,16,103,388
2195,dark,main,1,0.989317539606338,246,13,93,352
2195,dark,main,2,0.9935140531569934,286,17,76,379
2195,dark,main,3,0.9931555452900827,251,16,72,339
2195,dark,main,4,0.9914465351949066,254,15,90,359
2195,dark,main,5,0.992031071669223,272,19,66,357
2195,dark,main,6,0.9873497717575527,243,12,71,326
2195,dark,main,7,0.9782152482705353,228,14,76,318
2195,dark,main,8,0.9952404821679641,276,15,92,383
2195,dark,main,9,0.9951920693945747,288,16,85,389
1243,dark,main,0,0.9914757840254238,281,19,92,392
1243,dark,main,1,0.9938825075228219,238,14,99,351
1243,dark,main,2,0.9930093834908309,273,22,84,379
1243,dark,main,3,0.9908164130931842,249,17,75,341
1243,dark,main,4,0.9853623102571035,212,15,64,291
1243,dark,main,5,0.9790602596401758,205,11,56,272
1243,dark,main,6,0.9940739903822107,214,20,80,314
1243,dark,main,7,0.9775483985961477,215,17,70,302
1243,dark,main,8,0.9925689868164682,240,28,94,362
1243,dark,main,9,0.9945743404282491,257,17,90,364
21156,bright,main,0,0.9896189560696832,369,48,3,420
21156,bright,main,1,0.9917311793830967,305,52,1,358
21156,bright,main,2,0.9881503435244918,341,57,6,404
21156,bright,main,3,0.9930877578334666,316,52,4,372
21156,bright,main,4,0.9958938165650215,351,41,4,396
21156,bright,main,5,0.9960493013635179,333,46,6,385
21156,bright,main,6,0.982217198170919,289,57,6,352
21156,bright,main,7,0.9955204566760298,285,40,3,328
21156,bright,main,8,0.9941901149577388,299,79,7,385
21156,bright,main,9,0.993959202272575,299,80,8,387
21219,bright,main,0,0.9845952371939799,293,48,3,344
21219,bright,main,1,0.9935086917588655,288,74,7,369
21219,bright,main,2,0.9929153005521721,342,49,3,394
21219,bright,main,3,0.9933855362501353,297,55,1,353
21219,bright,main,4,0.9892748349576336,329,40,6,375
21219,bright,main,5,0.9871448319029824,333,56,3,392
21219,bright,main,6,0.994092638400316,303,39,0,342
21219,bright,main,7,0.9873771699473702,282,50,2,334
21219,bright,main,8,0.993019152925176,289,86,0,375
21219,bright,main,9,0.9882680678316561,279,96,3,378
2156,dark,main,0,0.9959251178319899,285,11,95,391
2156,dark,main,1,0.9862083940603438,250,13,93,356
2156,dark,main,2,0.9925337855346757,292,15,83,390
2156,dark,main,3,0.9925607819747225,248,16,89,353
2156,dark,main,4,0.9932244722981,257,12,87,356
2156,dark,main,5,0.9898542458080792,249,10,77,336
2156,dark,main,6,0.9899488534948375,206,11,83,300
2156,dark,main,7,0.9946564442316967,239,17,61,317
2156,dark,main,8,0.9935170604182061,261,23,102,386
2156,dark,main,9,0.9903917889733546,283,17,96,396
2202,dark,main,0,0.9949304087921894,296,12,85,393
2202,dark,main,1,0.9904621837943092,251,11,91,353
2202,dark,main,2,0.9937520251933808,278,18,94,390
2202,dark,main,3,0.9885488468984243,228,17,115,360
2202,dark,main,4,0.9901326250134861,266,13,87,366
2202,dark,main,5,0.9919100707340824,255,16,97,368
2202,dark,main,6,0.9897422588567685,241,14,74,329
2202,dark,main,7,0.9928771291198674,229,15,71,315
2202,dark,main,8,0.9901648477962295,300,11,68,379
2202,dark,main,9,0.9926936834717458,288,16,80,384
1791,dark,main,0,0.9913831889800679,269,16,105,390
1791,dark,main,1,0.9938280052846703,255,16,93,364
1791,dark,main,2,0.9913748003485182,278,14,87,379
1791,dark,main,3,0.9906546127466765,234,13,103,350
1791,dark,main,4,0.9912289653702301,267,15,83,365
1791,dark,main,5,0.9907624058770342,255,18,87,360
1791,dark,main,6,0.9919165653614134,245,13,59,317
1791,dark,main,7,0.9879668397098403,222,14,79,315
1791,dark,main,8,0.9910457116988273,277,14,91,382
1791,dark,main,9,0.9926487382596523,288,13,90,391
1776,dark,main,0,0.9958380530944821,303,12,81,396
1776,dark,main,1,0.9897562745084266,260,14,67,341
1776,dark,main,2,0.9901946248168878,269,17,98,384
1776,dark,main,3,0.9921931670385788,259,13,84,356
1776,dark,main,4,0.9921387810104162,256,21,89,366
1776,dark,main,5,0.9967508980356156,269,12,82,363
1776,dark,main,6,0.9930806841018706,221,17,85,323
1776,dark,main,7,0.9923893116779313,235,17,61,313
1776,dark,main,8,0.9893047575768381,271,14,94,379
1776,dark,main,9,0.9901477204255884,291,21,74,386
21175,bright,main,0,0.9948312937423415,338,68,1,407
21175,bright,main,1,0.9937499659258047,283,68,3,354
21175,bright,main,2,0.9957118267202076,345,52,4,401
21175,bright,main,3,0.9926501244113578,307,51,2,360
21175,bright,main,4,0.9891064996747033,322,45,7,374
21175,bright,main,5,0.9924664107361733,298,63,5,366
21175,bright,main,6,0.9898630081273172,284,57,4,345
21175,bright,main,7,0.9914195941329594,289,49,3,341
21175,bright,main,8,0.9945114486718277,330,51,5,386
21175,bright,main,9,0.9925528656336612,316,72,3,391
1257,dark,main,0,0.987802045562151,266,23,91,380
1257,dark,main,1,0.9899956631563377,272,16,78,366
1257,dark,main,2,0.9894781114867336,291,17,80,388
1257,dark,main,3,0.9944542713198365,254,13,88,355
1257,dark,main,4,0.9874394741866598,231,14,105,350
1257,dark,main,5,0.9883073359200959,260,12,87,359
1257,dark,main,6,0.9818601596039709,214,15,65,294
1257,dark,main,7,0.9923693726446312,229,19,67,315
1257,dark,main,8,0.9942279579782444,276,16,80,372
1257,dark,main,9,0.9930333827077521,263,18,97,378
2187,dark,main,0,0.9880371870473016,274,12,108,394
2187,dark,main,1,0.9864827163465886,241,15,89,345
2187,dark,main,2,0.993273572465158,276,13,98,387
2187,dark,main,3,0.9922773012789982,247,16,85,348
2187,dark,main,4,0.9909765708654951,267,12,84,363
2187,dark,main,5,0.9918960210998566,255,12,94,361
2187,dark,main,6,0.996608514668689,229,18,60,307
2187,dark,main,7,0.9890512972730744,231,14,73,318
2187,dark,main,8,0.9939964430710935,276,17,77,370
2187,dark,main,9,0.9882912121085761,266,11,107,384
20274,bright,main,0,0.9926170358524985,382,59,3,444
20274,bright,main,1,0.9897364072941341,324,59,6,389
20274,bright,main,2,0.9911782660679331,366,55,5,426
20274,bright,main,3,0.9862182475501207,322,56,1,379
20274,bright,main,4,0.9954899078705345,344,53,2,399
20274,bright,main,5,0.9958427026125317,365,43,2,410
20274,bright,main,6,0.993793403656848,315,49,3,367
20274,bright,main,7,0.9950690638016996,300,50,4,354
20274,bright,main,8,0.9928050821595163,343,69,1,413
20274,bright,main,9,0.9907000965398279,345,79,2,426
1406,dark,main,0,0.9907008993349777,257,37,76,370
1406,dark,main,1,0.992841969000994,241,38,77,356
1406,dark,main,2,0.9942369418232585,259,29,96,384
1406,dark,main,3,0.9912386887780517,233,30,88,351
1406,dark,main,4,0.9905454786743784,165,31,44,240
1406,dark,main,5,0.9917484104852923,237,33,82,352
1406,dark,main,6,0.9948596195853573,220,30,70,320
1406,dark,main,7,0.9964067285585746,205,42,69,316
1406,dark,main,8,0.9936052261272168,248,36,83,367
1406,dark,main,9,0.9929369260456361,263,43,86,392
1391,dark,main,0,0.9962085480521016,262,48,75,385
1391,dark,main,1,0.9902837953349547,226,41,82,349
1391,dark,main,2,0.9892449491415917,251,40,89,380
1391,dark,main,3,0.9898096592075923,215,44,84,343
1391,dark,main,4,0.9891188112949735,157,37,49,243
1391,dark,main,5,0.9916270368292533,250,39,63,352
1391,dark,main,6,0.9945102888443335,195,35,78,308
1391,dark,main,7,0.9893726117664683,204,37,69,310
1391,dark,main,8,0.9884230781141973,230,46,79,355
1391,dark,main,9,0.9928393009833866,253,40,80,373
1130,dark,main,0,0.9912837963637375,282,25,82,389
1130,dark,main,1,0.9944251741498267,264,19,65,348
1130,dark,main,2,0.9952415250826443,264,19,93,376
1130,dark,main,3,0.9895835977897994,238,22,81,341
1130,dark,main,4,0.9843653133251563,189,16,42,247
1130,dark,main,5,0.9931690386401424,248,20,100,368
1130,dark,main,6,0.9873388660695674,212,32,85,329
1130,dark,main,7,0.989015276257611,204,24,92,320
