TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
1253,dark,main,8,0.9614012548776389,268,19,73,360
1253,dark,main,9,0.9614012548776389,268,19,73,360
1233,dark,main,0,0.9546254292570191,287,16,84,387
1233,dark,main,1,0.916064287467366,253,13,86,352
1233,dark,main,2,0.9613251122638184,282,15,93,390
1233,dark,main,3,0.9596757991768959,235,16,98,349
1233,dark,main,4,0.968031698949872,270,17,86,373
1233,dark,main,5,0.9636592331686434,278,12,92,382
1233,dark,main,6,0.9361282196675482,242,12,69,323
1233,dark,main,7,0.9399786057598374,215,21,73,309
1233,dark,main,8,0.9600788767900854,270,21,82,373
1233,dark,main,9,0.9600788767900854,270,21,82,373
1822,dark,main,0,0.9656960501208215,272,33,78,383
1822,dark,main,1,0.9622835520107834,255,30,72,357
1822,dark,main,2,0.965025244351348,254,24,86,364
1822,dark,main,3,0.9609671129762881,220,27,78,325
1822,dark,main,4,0.9621553559345339,250,31,68,349
1822,dark,main,5,0.9532508342753212,227,28,88,343
1822,dark,main,6,0.9519574783752411,200,22,90,312
1822,dark,main,7,0.9364890094475452,214,35,66,315
1822,dark,main,8,0.9427718507282273,252,37,83,372
1822,dark,main,9,0.9427718507282273,252,37,83,372
1254,dark,main,0,0.9430703982996609,274,16,92,382
1254,dark,main,1,0.9443828956734397,246,17,89,352
1254,dark,main,2,0.9670450352581305,267,22,86,375
1254,dark,main,3,0.9538438009568099,242,22,87,351
1254,dark,main,4,0.9592791142468364,252,23,78,353
1254,dark,main,5,0.965142319734658,247,26,72,345
1254,dark,main,6,0.9477180538141987,208,24,78,310
1254,dark,main,7,0.9371422859744711,239,20,65,324
1254,dark,main,8,0.9528221578996767,257,19,89,365
1254,dark,main,9,0.9528221578996767,257,19,89,365
1761,dark,main,0,0.9452482068056752,273,25,83,381
1761,dark,main,1,0.9301747876789359,253,22,80,355
1761,dark,main,2,0.9326010198941441,255,20,92,367
1761,dark,main,3,0.9398733631165801,236,19,86,341
1761,dark,main,4,0.9550215475137568,251,21,78,350
1761,dark,main,5,0.9226653752248628,256,16,88,360
1761,dark,main,6,0.9482683715990787,227,24,77,328
1761,dark,main,7,0.9329804371260076,227,23,61,311
1761,dark,main,8,0.976166230409381,231,35,87,353
1761,dark,main,9,0.976166230409381,231,35,87,353
1128,dark,main,0,0.9672817862108709,274,13,88,375
1128,dark,main,1,0.9770290819566647,246,15,93,354
1128,dark,main,2,0.9588788125406859,277,14,88,379
1128,dark,main,3,0.9580731524923445,249,15,85,349
1128,dark,main,4,0.9685019566644864,272,15,71,358
1128,dark,main,5,0.9318190336205787,264,12,90,366
1128,dark,main,6,0.9465532642344189,222,15,87,324
1128,dark,main,7,0.9684148290574707,229,14,81,324
1128,dark,main,8,0.9712958711163361,284,18,79,381
1128,dark,main,9,0.9712958711163361,284,18,79,381
1195,dark,main,0,0.9526752629843785,288,14,75,377
1195,dark,main,1,0.9419036427738172,244,23,90,357
1195,dark,main,2,0.962113775263846,297,16,85,398
1195,dark,main,3,0.9619544855023041,228,13,105,346
1195,dark,main,4,0.9627677901532615,254,15,95,364
1195,dark,main,5,0.957858828473348,270,16,81,367
1195,dark,main,6,0.9536778319750341,205,17,94,316
1195,dark,main,7,0.9309681283174178,221,17,87,325
1195,dark,main,8,0.9484908110624448,257,17,102,376
1195,dark,main,9,0.9484908110624448,257,17,102,376
1232,dark,main,0,0.9698287110992734,268,14,103,385
1232,dark,main,1,0.960848893725668,264,20,78,362
1232,dark,main,2,0.9582107431061879,292,17,80,389
1232,dark,main,3,0.927376742781367,258,12,72,342
1232,dark,main,4,0.9507885349016572,261,11,81,353
1232,dark,main,5,0.9790673542159383,283,15,75,373
1232,dark,main,6,0.9346456959612254,225,14,71,310
1232,dark,main,7,0.9250414184726948,236,15,76,327
1232,dark,main,8,0.9689033586515007,279,15,83,377
1232,dark,main,9,0.9689033586515007,279,15,83,377
20113,bright,main,0,0.946570429775996,329,83,2,414
20113,bright,main,1,0.9480773091490754,317,66,3,386
20113,bright,main,2,0.9466601029417977,357,63,3,423
20113,bright,main,3,0.9601687474142894,332,51,5,388
20113,bright,main,4,0.9433888264291473,335,65,0,400
20113,bright,main,5,0.9589361959337425,323,68,4,395
20113,bright,main,6,0.9569646807045079,298,55,4,357
20113,bright,main,7,0.9766417389979586,306,47,4,357
20113,bright,main,8,0.9542248219692119,338,72,3,413
20113,bright,main,9,0.9542248219692119,338,72,3,413
1925,dark,main,0,0.9511232611800409,269,22,92,383
1925,dark,main,1,0.9484842265695203,263,27,70,360
1925,dark,main,2,0.9642366084107504,265,30,71,366
1925,dark,main,3,0.9458205843577907,245,22,76,343
1925,dark,main,4,0.9527137042759705,265,16,84,365
1925,dark,main,5,0.9760430057374057,259,19,81,359
1925,dark,main,6,0.9567179416686644,234,23,59,316
1925,dark,main,7,0.9495363706890049,214,26,74,314
1925,dark,main,8,0.9411870303321279,239,24,97,360
1925,dark,main,9,0.9411870303321279,239,24,97,360
1899,dark,main,0,0.9547470934572847,278,29,90,397
1899,dark,main,1,0.9383452189963002,250,26,82,358
1899,dark,main,2,0.9755540162549527,266,38,78,382
1899,dark,main,3,0.9476734842023805,250,28,92,370
1899,dark,main,4,0.96484316126036,265,21,86,372
1899,dark,main,5,0.9679452836215992,257,33,80,370
1899,dark,main,6,0.9725836449908171,242,27,67,336
1899,dark,main,7,0.9586199607888657,232,31,72,335
1899,dark,main,8,0.9669713114472063,271,25,75,371
1899,dark,main,9,0.9669713114472063,271,25,75,371
1192,dark,main,0,0.9489177170994183,286,15,84,385
1192,dark,main,1,0.9624188540357668,248,16,80,344
1192,dark,main,2,0.9643889457007258,278,12,107,397
1192,dark,main,3,0.9353072895444507,260,16,84,360
1192,dark,main,4,0.9420762664861952,239,19,79,337
1192,dark,main,5,0.9558687886885745,260,14,89,363
1192,dark,main,6,0.9557538270229026,241,16,76,333
1192,dark,main,7,0.9660587307862266,229,18,86,333
1192,dark,main,8,0.9546354612360352,279,16,82,377
1192,dark,main,9,0.9546354612360352,279,16,82,377
1763,dark,main,0,0.9588469384885823,274,19,87,380
1763,dark,main,1,0.956613459803638,265,22,71,358
1763,dark,main,2,0.9530575932552926,267,20,86,373
1763,dark,main,3,0.9801128191432446,251,19,93,363
1763,dark,main,4,0.9568243339847073,256,18,93,367
1763,dark,main,5,0.9603156037825525,256,16,81,353
1763,dark,main,6,0.9303170026062207,223,25,77,325
1763,dark,main,7,0.9401068429817141,233,21,70,324
1763,dark,main,8,0.9500066070443426,264,19,91,374
1763,dark,main,9,0.9500066070443426,264,19,91,374
1922,dark,main,0,0.9591150999167593,268,23,82,373
1922,dark,main,1,0.9578236738833608,222,37,81,340
1922,dark,main,2,0.9564976545809395,279,19,87,385
1922,dark,main,3,0.9629972086537131,246,20,79,345
1922,dark,main,4,0.9779139626031794,253,22,82,357
1922,dark,main,5,0.9672288366353349,264,20,68,352
1922,dark,main,6,0.9370474956008851,166,111,50,327
1922,dark,main,7,0.9750382734762877,225,23,78,326
1922,dark,main,8,0.9633461809152383,248,24,97,369
1922,dark,main,9,0.9633461809152383,248,24,97,369
20100,bright,main,0,0.9599457247267009,303,115,1,419
20100,bright,main,1,0.9613591131379589,276,112,6,394
20100,bright,main,2,0.9729331983884496,332,86,4,422
20100,bright,main,3,0.9643221070110856,319,68,4,391
20100,bright,main,4,0.9742315683559821,305,86,5,396
20100,bright,main,5,0.9751779886244174,332,66,3,401
20100,bright,main,6,0.9452468346304712,312,53,3,368
20100,bright,main,7,0.963860534123193,292,66,3,361
20100,bright,main,8,0.9652458976384511,309,98,6,413
20100,bright,main,9,0.9652458976384511,309,98,6,413
20001,bright,main,0,0.9800654323296791,377,55,2,434
20001,bright,main,1,0.9545227671232828,327,72,1,400
20001,bright,main,2,0.9741467094402094,340,90,4,434
20001,bright,main,3,0.9718105213684974,322,74,4,400
20001,bright,main,4,0.9714979613305903,306,90,4,400
20001,bright,main,5,0.9761328432530956,310,92,3,405
20001,bright,main,6,0.9317492032879929,301,59,1,361
20001,bright,main,7,0.9587366974209145,276,88,5,369
20001,bright,main,8,0.9779122299991286,337,83,1,421
20001,bright,main,9,0.9779122299991286,337,83,1,421
20392,bright,main,0,0.9761396242173765,328,98,8,434
20392,bright,main,1,0.9372938717182233,297,101,4,402
20392,bright,main,2,0.9599617914057296,316,109,5,430
20392,bright,main,3,0.9650678374931594,264,110,4,378
20392,bright,main,4,0.9535478682231382,287,80,6,373
20392,bright,main,5,0.9222511581970417,323,84,3,410
20392,bright,main,6,0.9507815317098295,283,81,4,368
20392,bright,main,7,0.9595720022156213,292,75,4,371
20392,bright,main,8,0.9660855350480946,322,104,3,429
20392,bright,main,9,0.9660855350480946,322,104,3,429
1126,dark,main,0,0.9753758862951816,271,20,96,387
1126,dark,main,1,0.9525244661368014,241,19,88,348
1126,dark,main,2,0.9508063752393379,269,18,91,378
1126,dark,main,3,0.959750408155673,255,12,97,364
1126,dark,main,4,0.9623684241428048,259,19,88,366
1126,dark,main,5,0.9664050181989366,247,23,91,361
1126,dark,main,6,0.9311020057730678,226,21,74,321
1126,dark,main,7,0.9376609646070071,238,17,73,328
1126,dark,main,8,0.9708179962615018,262,16,88,366
1126,dark,main,9,0.9708179962615018,262,16,88,366
1890,dark,main,0,0.9322386659318607,249,34,78,361
1890,dark,main,1,0.9427179717745698,251,29,73,353
1890,dark,main,2,0.9690524500960364,262,23,75,360
1890,dark,main,3,0.9504607675535987,255,28,78,361
1890,dark,main,4,0.9720030556225041,226,43,78,347
1890,dark,main,5,0.9639853837219583,249,27,84,360
1890,dark,main,6,0.9461537379853071,234,24,63,321
1890,dark,main,7,0.9622952084387828,186,50,71,307
1890,dark,main,8,0.9560356980441096,230,56,81,367
1890,dark,main,9,0.9560356980441096,230,56,81,367
20386,bright,main,0,0.9784825541478405,336,96,4,436
20386,bright,main,1,0.9617385172285519,273,130,2,405
20386,bright,main,2,0.95730036958528,301,123,9,433
20386,bright,main,3,0.9553733933210043,296,96,3,395
20386,bright,main,4,0.9470572026246658,319,93,2,414
20386,bright,main,5,0.9650128134400064,270,143,3,416
20386,bright,main,6,0.9699279564139659,277,84,5,366
20386,bright,main,7,0.9651001227012114,290,77,2,369
20386,bright,main,8,0.9337840726117485,322,105,0,427
20386,bright,main,9,0.9337840726117485,322,105,0,427
20086,bright,main,0,0.9748241332898833,371,61,2,434
20086,bright,main,1,0.9761045384042468,353,39,3,395
20086,bright,main,2,0.9634956154496741,336,85,4,425
20086,bright,main,3,0.958381185316153,332,63,2,397
20086,bright,main,4,0.9598282153211195,319,70,4,393
20086,bright,main,5,0.9329674592356888,345,58,3,406
20086,bright,main,6,0.954894831276436,295,67,1,363
20086,bright,main,7,0.9594724350066461,309,48,3,360
20086,bright,main,8,0.950817627605325,370,49,2,421
20086,bright,main,9,0.950817627605325,370,49,2,421
1816,dark,main,0,0.9651954697460214,268,21,94,383
1816,dark,main,1,0.9345481226610897,234,25,81,340
1816,dark,main,2,0.9573422496991856,248,31,87,366
1816,dark,main,3,0.9316831590836321,225,32,83,340
1816,dark,main,4,0.9650830785386044,225,29,93,347
1816,dark,main,5,0.972648289974105,229,24,88,341
1816,dark,main,6,0.9467868731562071,222,23,71,316
1816,dark,main,7,0.9398318994020128,204,20,91,315
1816,dark,main,8,0.960268243977057,263,28,77,368
1816,dark,main,9,0.960268243977057,263,28,77,368
1905,dark,main,0,0.8648520253672494,93,15,31,139
1905,dark,main,1,0.9534489442326775,229,38,84,351
1905,dark,main,2,0.9384362110499972,258,29,85,372
1905,dark,main,3,0.9604529728776464,237,30,75,342
1905,dark,main,4,0.9591801136443738,220,41,82,343
1905,dark,main,5,0.9741351905222217,243,34,76,353
1905,dark,main,6,0.9481252043898935,209,28,73,310
1905,dark,main,7,0.9243871447156213,224,27,70,321
1905,dark,main,8,0.9584676519647127,246,34,85,365
1905,dark,main,9,0.9584676519647127,246,34,85,365
1900,dark,main,0,0.9517056437412893,261,24,93,378
1900,dark,main,1,0.9435169280720092,234,25,80,339
1900,dark,main,2,0.9401217479438939,247,30,90,367
1900,dark,main,3,0.9604522812805437,244,20,94,358
1900,dark,main,4,0.9425953341497196,253,19,82,354
1900,dark,main,5,0.9654572152568193,249,17,89,355
1900,dark,main,6,0.9552422420809983,239,23,64,326
1900,dark,main,7,0.9529847070119615,222,23,66,311
1900,dark,main,8,0.957853724620897,258,31,84,373
1900,dark,main,9,0.957853724620897,258,31,84,373
1848,dark,main,0,0.9571270900533142,272,33,67,372
1848,dark,main,1,0.9427717367102098,251,28,57,336
1848,dark,main,2,0.9587244157760951,270,40,64,374
1848,dark,main,3,0.93915243337849,226,40,68,334
1848,dark,main,4,0.9646489845480174,209,41,86,336
1848,dark,main,5,0.9612431432623446,236,31,79,346
1848,dark,main,6,0.9270409671968756,205,36,66,307
1848,dark,main,7,0.9628403529760505,221,27,66,314
1848,dark,main,8,0.9501518499907358,225,42,78,345
1848,dark,main,9,0.9501518499907358,225,42,78,345
20414,bright,main,0,0.958558620702153,319,112,2,433
20414,bright,main,1,0.957502978749118,285,113,6,404
20414,bright,main,2,0.9490702635983312,327,108,2,437
20414,bright,main,3,0.972434914081155,304,92,4,400
20414,bright,main,4,0.9546231774685637,324,86,2,412
20414,bright,main,5,0.9486620572507406,314,93,3,410
20414,bright,main,6,0.9728278303154761,309,61,3,373
20414,bright,main,7,0.9410076177899743,258,86,4,348
20414,bright,main,8,0.9809365385092659,300,118,3,421
20414,bright,main,9,0.9809365385092659,300,118,3,421
20830,bright,main,0,0.9747492619496892,315,118,4,437
20830,bright,main,1,0.9523071565310718,299,97,3,399
20830,bright,main,2,0.9444350835829608,316,108,4,428
20830,bright,main,3,0.9714248667262885,314,79,6,399
20830,bright,main,4,0.9733361030426481,326,74,8,408
20830,bright,main,5,0.9489275680360543,322,84,5,411
20830,bright,main,6,0.9499012725199588,266,100,3,369
20830,bright,main,7,0.9309448689107663,236,112,3,351
20830,bright,main,8,0.9663430386795078,345,82,0,427
20830,bright,main,9,0.9663430386795078,345,82,0,427
1893,dark,main,0,0.9507918801205267,261,29,109,399
1893,dark,main,1,0.947782684121993,242,45,79,366
1893,dark,main,2,0.9384031049049806,295,20,88,403
1893,dark,main,3,0.947757161530788,256,24,83,363
1893,dark,main,4,0.9532395910069084,255,25,75,355
1893,dark,main,5,0.953009037092163,265,38,80,383
1893,dark,main,6,0.9435953931600615,210,43,80,333
1893,dark,main,7,0.9565787442759344,226,23,75,324
1893,dark,main,8,0.9569723723233119,266,30,80,376
1893,dark,main,9,0.9569723723233119,266,30,80,376
20256,bright,main,0,0.9542237021607366,375,60,5,440
20256,bright,main,1,0.9704063491909988,321,81,2,404
20256,bright,main,2,0.964546845591014,346,78,5,429
20256,bright,main,3,0.9649982241829593,320,73,4,397
20256,bright,main,4,0.9334534360053766,334,66,4,404
20256,bright,main,5,0.971406763117214,371,43,3,417
20256,bright,main,6,0.9647604805113592,316,48,5,369
20256,bright,main,7,0.9536622143330842,297,47,1,345
20256,bright,main,8,0.9628589451618871,335,88,2,425
20256,bright,main,9,0.9628589451618871,335,88,2,425
1746,dark,main,0,0.9265813343604401,275,15,88,378
1746,dark,main,1,0.9649516167508005,225,19,97,341
1746,dark,main,2,0.9587260625748266,294,16,75,385
1746,dark,main,3,0.9480635004284276,252,22,90,364
1746,dark,main,4,0.9258887349415028,258,19,77,354
1746,dark,main,5,0.9523698603334935,242,17,86,345
1746,dark,main,6,0.9377061021874934,242,23,62,327
1746,dark,main,7,0.9470780655621194,203,22,73,298
1746,dark,main,8,0.9640656206765508,251,23,87,361
1746,dark,main,9,0.9640656206765508,251,23,87,361
1729,dark,main,0,0.963186566083727,285,19,90,394
1729,dark,main,1,0.9581696898611943,254,16,94,364
1729,dark,main,2,0.9508063752393379,274,18,84,376
1729,dark,main,3,0.9661559225821856,243,22,83,348
1729,dark,main,4,0.962889086067165,270,21,65,356
1729,dark,main,5,0.9582081862109603,243,23,95,361
1729,dark,main,6,0.9644757471188807,224,18,82,324
1729,dark,main,7,0.9338142881928738,210,21,70,301
1729,dark,main,8,0.9654488037779645,241,29,93,363
1729,dark,main,9,0.9654488037779645,241,29,93,363
20412,bright,main,0,0.9634151403385472,341,90,6,437
20412,bright,main,1,0.9532227099086055,311,90,5,406
20412,bright,main,2,0.9795710138189573,317,118,4,439
20412,bright,main,3,0.9596763060602856,323,76,5,404
20412,bright,main,4,0.9543573378538126,334,70,3,407
20412,bright,main,5,0.9620820042261559,295,116,5,416
20412,bright,main,6,0.9577173751977723,266,98,6,370
20412,bright,main,7,0.9723427645374855,251,114,2,367
20412,bright,main,8,0.9590101552295828,317,103,1,421
20412,bright,main,9,0.9590101552295828,317,103,1,421
20099,bright,main,0,0.9342935130314227,372,59,4,435
20099,bright,main,1,0.956125924678128,335,64,3,402
20099,bright,main,2,0.9630625057764036,380,55,2,437
20099,bright,main,3,0.9527516685239724,322,70,4,396
20099,bright,main,4,0.9417091514916046,332,65,2,399
20099,bright,main,5,0.9718116007572409,334,71,5,410
20099,bright,main,6,0.9625727878974262,321,49,1,371
20099,bright,main,7,0.9295687585823273,306,42,4,352
20099,bright,main,8,0.9649767378550423,345,77,3,425
20099,bright,main,9,0.9649767378550423,345,77,3,425
20844,bright,main,0,0.9752589523259657,307,132,1,440
20844,bright,main,1,0.9752857610826193,279,120,3,402
20844,bright,main,2,0.9562198643010102,280,145,1,426
20844,bright,main,3,0.9444636144299144,282,120,2,404
20844,bright,main,4,0.9553231926420043,275,134,0,409
20844,bright,main,5,0.9550101512464494,304,104,5,413
20844,bright,main,6,0.9657289262485234,275,95,3,373
20844,bright,main,7,0.9366952303363147,254,96,1,351
20844,bright,main,8,0.9740186601295349,319,112,0,431
20844,bright,main,9,0.9740186601295349,319,112,0,431
1846,dark,main,0,0.9669118192892936,254,45,64,363
1846,dark,main,1,0.9527813661697488,217,40,84,341
1846,dark,main,2,0.9619236042439053,225,56,83,364
1846,dark,main,3,0.9342888239985644,235,39,68,342
1846,dark,main,4,0.9519703611918698,245,40,64,349
1846,dark,main,5,0.953040664832274,204,49,90,343
1846,dark,main,6,0.964630322000355,221,37,57,315
1846,dark,main,7,0.9395650145653561,214,32,58,304
1846,dark,main,8,0.9414499580232973,255,42,67,364
1846,dark,main,9,0.9414499580232973,255,42,67,364
1758,dark,main,0,0.9616317367524329,266,21,85,372
1758,dark,main,1,0.946459074579616,236,25,82,343
1758,dark,main,2,0.9322320082051784,279,22,82,383
1758,dark,main,3,0.9620137266983574,248,17,79,344
1758,dark,main,4,0.9718001636400082,261,16,72,349
1758,dark,main,5,0.9266747313663497,262,16,81,359
1758,dark,main,6,0.9486732825852008,241,18,62,321
1758,dark,main,7,0.9380419303777083,222,24,68,314
1758,dark,main,8,0.9661633716214428,281,13,83,377
1758,dark,main,9,0.9661633716214428,281,13,83,377
20097,bright,main,0,0.9754009171776605,360,71,5,436
20097,bright,main,1,0.9688283765373568,319,70,3,392
20097,bright,main,2,0.9408974215504052,352,73,3,428
20097,bright,main,3,0.9657382278196058,325,70,4,399
20097,bright,main,4,0.9700679756545298,345,58,4,407
20097,bright,main,5,0.978290634586197,367,41,4,412
20097,bright,main,6,0.9563096521954196,310,57,2,369
20097,bright,main,7,0.962144451572359,289,52,4,345
20097,bright,main,8,0.9770447028350504,366,54,8,428
20097,bright,main,9,0.9770447028350504,366,54,8,428
1760,dark,main,0,0.9716259946130129,264,24,85,373
1760,dark,main,1,0.9592216895958859,257,25,60,342
1760,dark,main,2,0.9450648010085287,267,22,87,376
1760,dark,main,3,0.9490676164345826,242,17,85,344
1760,dark,main,4,0.9695171128177246,249,21,84,354
1760,dark,main,5,0.9626347729116533,258,19,82,359
1760,dark,main,6,0.9408506529858518,241,19,56,316
1760,dark,main,7,0.93835929929208,220,16,74,310
1760,dark,main,8,0.9746107452725484,285,22,73,380
1760,dark,main,9,0.9746107452725484,285,22,73,380
20885,bright,main,0,0.9761139887541754,351,70,6,427
