TILEID,PROGRAM,SURVEY,LASTNIGHT,PETALID,H,H_TILE,N_GAL,N_STAR,N_QSO,N_GOOD_Z
20864,bright,main,20210923,3,0.9900290354800353,0.9992135708883071,328,62,5,395
20864,bright,main,20210923,4,0.980317857391765,0.9992135708883071,174,29,3,206
20864,bright,main,20210923,5,0.994119725380846,0.9992135708883071,332,79,3,414
20864,bright,main,20210923,6,0.9950208893911298,0.9992135708883071,347,72,10,429
20864,bright,main,20210923,7,0.9888477223448461,0.9992135708883071,313,57,4,374
20864,bright,main,20210923,8,0.9936869108904001,0.9992135708883071,350,64,4,418
20864,bright,main,20210923,9,0.9925327276722161,0.9992135708883071,342,79,3,424
25540,bright,main,20210923,0,0.9913122861094619,0.9990699340766432,315,117,8,440
25540,bright,main,20210923,1,0.9883286669397227,0.9990699340766432,125,68,3,196
25540,bright,main,20210923,2,0.9880340467548543,0.9990699340766432,314,113,1,428
25540,bright,main,20210923,3,0.9890451517176748,0.9990699340766432,229,167,3,399
25540,bright,main,20210923,4,0.9773278902773721,0.9990699340766432,84,123,2,209
25540,bright,main,20210923,5,0.9910368427099187,0.9990699340766432,180,234,2,416
25540,bright,main,20210923,6,0.994665763329723,0.9990699340766432,168,254,3,425
25540,bright,main,20210923,7,0.9920915734199742,0.9990699340766432,178,198,0,376
25540,bright,main,20210923,8,0.9946887116593314,0.9990699340766432,268,158,2,428
25540,bright,main,20210923,9,0.9922820980207833,0.9990699340766432,291,134,8,433
22108,bright,main,20210923,0,0.9898912308545916,0.9991610558103704,321,102,5,428
22108,bright,main,20210923,1,0.9903193868796947,0.9991610558103704,163,31,0,194
22108,bright,main,20210923,2,0.9924443521266753,0.9991610558103704,335,84,8,427
22108,bright,main,20210923,3,0.9914180538342449,0.9991610558103704,304,76,5,385
22108,bright,main,20210923,4,0.9919138478449403,0.9991610558103704,159,46,0,205
22108,bright,main,20210923,5,0.9856785126780956,0.9991610558103704,295,100,3,398
22108,bright,main,20210923,6,0.9930442385499942,0.9991610558103704,308,113,4,425
22108,bright,main,20210923,7,0.9925801241939864,0.9991610558103704,283,67,5,355
22108,bright,main,20210923,8,0.9935597786085233,0.9991610558103704,292,102,8,402
22108,bright,main,20210923,9,0.9880732213091533,0.9991610558103704,295,109,5,409
25546,bright,main,20210923,0,0.9955316558526088,0.9992082098833927,305,137,3,445
25546,bright,main,20210923,1,0.9917208949217406,0.9992082098833927,134,60,1,195
25546,bright,main,20210923,2,0.9925939074596969,0.9992082098833927,285,140,6,431
25546,bright,main,20210923,3,0.9916509536397208,0.9992082098833927,255,143,1,399
25546,bright,main,20210923,4,0.9904721992521417,0.9992082098833927,96,113,0,209
25546,bright,main,20210923,5,0.9938931616292506,0.9992082098833927,198,220,1,419
25546,bright,main,20210923,6,0.9933583371511723,0.9992082098833927,235,194,4,433
25546,bright,main,20210923,7,0.992409161756162,0.9992082098833927,204,174,1,379
25546,bright,main,20210923,8,0.9951821354397619,0.9992082098833927,278,143,5,426
25546,bright,main,20210923,9,0.9966818373485504,0.9992082098833927,239,192,2,433
22472,bright,main,20210923,0,0.9898709858600399,0.9988752959008989,348,90,0,438
22472,bright,main,20210923,1,0.988039256029321,0.9988752959008989,149,46,0,195
22472,bright,main,20210923,2,0.9936665530115114,0.9988752959008989,300,134,4,438
22472,bright,main,20210923,3,0.994716437523022,0.9988752959008989,261,134,5,400
22472,bright,main,20210923,4,0.9763013674430979,0.9988752959008989,148,64,0,212
22472,bright,main,20210923,5,0.995380510604997,0.9988752959008989,319,87,1,407
22472,bright,main,20210923,6,0.9932790374886009,0.9988752959008989,301,123,3,427
22472,bright,main,20210923,7,0.9949659928040692,0.9988752959008989,254,122,3,379
22472,bright,main,20210923,8,0.9903656023212551,0.9988752959008989,329,89,9,427
22472,bright,main,20210923,9,0.9921981431826492,0.9988752959008989,279,146,3,428
22121,bright,main,20210923,0,0.98812505771074,0.999326724946192,361,69,6,436
22121,bright,main,20210923,1,0.9788188667667419,0.999326724946192,161,27,3,191
22121,bright,main,20210923,2,0.9943646009580225,0.999326724946192,342,81,5,428
22121,bright,main,20210923,3,0.9910888519294091,0.999326724946192,300,82,2,384
22121,bright,main,20210923,4,0.9787682219861776,0.999326724946192,151,48,2,201
22121,bright,main,20210923,5,0.9872542058310061,0.999326724946192,314,82,7,403
22121,bright,main,20210923,6,0.9892058875495978,0.999326724946192,318,98,7,423
22121,bright,main,20210923,7,0.9933604180873136,0.999326724946192,275,89,3,367
22121,bright,main,20210923,8,0.9955019547827474,0.999326724946192,328,76,6,410
22121,bright,main,20210923,9,0.9955312069058091,0.999326724946192,315,103,4,422
23961,bright,main,20210923,0,0.9951246060249175,0.9989625442507977,299,130,4,433
23961,bright,main,20210923,1,0.981771987658318,0.9989625442507977,136,57,3,196
23961,bright,main,20210923,2,0.993906276514609,0.9989625442507977,314,115,3,432
23961,bright,main,20210923,3,0.9949096092492995,0.9989625442507977,288,102,2,392
23961,bright,main,20210923,4,0.9757097110020008,0.9989625442507977,159,44,3,206
23961,bright,main,20210923,5,0.992646965620105,0.9989625442507977,277,131,3,411
23961,bright,main,20210923,6,0.9893715375709315,0.9989625442507977,312,114,4,430
23961,bright,main,20210923,7,0.9925452483800792,0.9989625442507977,251,125,4,380
23961,bright,main,20210923,8,0.9915757704729267,0.9989625442507977,238,188,2,428
23961,bright,main,20210923,9,0.9910501259462514,0.9989625442507977,236,188,7,431
26043,bright,main,20210923,0,0.9892734815563767,0.9990303826814864,314,116,3,433
26043,bright,main,20210923,1,0.982269439344325,0.9990303826814864,103,62,0,165
26043,bright,main,20210923,2,0.9895014152230892,0.9990303826814864,170,195,1,366
26043,bright,main,20210923,3,0.9942619873363102,0.9990303826814864,288,104,7,399
26043,bright,main,20210923,4,0.9797699685826466,0.9990303826814864,170,35,1,206
26043,bright,main,20210923,5,0.9910241305471633,0.9990303826814864,332,74,4,410
26043,bright,main,20210923,6,0.9918809511755351,0.9990303826814864,354,71,7,432
26043,bright,main,20210923,7,0.9891211002913775,0.9990303826814864,282,85,1,368
26043,bright,main,20210923,8,0.9942144396961262,0.9990303826814864,307,109,3,419
26043,bright,main,20210923,9,0.9893919896342808,0.9990303826814864,304,121,4,429
22427,bright,main,20210923,0,0.9909499276120609,0.9988650041606126,282,158,3,443
22427,bright,main,20210923,1,0.9885616756188245,0.9988650041606126,143,52,2,197
22427,bright,main,20210923,2,0.9895250021096946,0.9988650041606126,276,161,3,440
22427,bright,main,20210923,3,0.9895250021096946,0.9988650041606126,276,161,3,440
22427,bright,main,20210923,4,0.9869565936350679,0.9988650041606126,145,63,0,208
22427,bright,main,20210923,5,0.9960531722793302,0.9988650041606126,281,123,6,410
22427,bright,main,20210923,6,0.9967225318966406,0.9988650041606126,261,163,4,428
22427,bright,main,20210923,7,0.9916649838700418,0.9988650041606126,269,96,3,368
22427,bright,main,20210923,8,0.9932286409738933,0.9988650041606126,328,94,2,424
22427,bright,main,20210923,9,0.9918589066307484,0.9988650041606126,333,90,3,426
26017,bright,main,20210923,0,0.9967989648344338,0.9993656198929106,323,96,15,434
26017,bright,main,20210923,1,0.9807336774586426,0.9993656198929106,153,44,1,198
26017,bright,main,20210923,2,0.9901608042559643,0.9993656198929106,347,75,3,425
26017,bright,main,20210923,3,0.9882683072273618,0.9993656198929106,294,94,5,393
26017,bright,main,20210923,4,0.9861494486057831,0.9993656198929106,155,47,3,205
26017,bright,main,20210923,5,0.9908594267426535,0.9993656198929106,276,138,1,415
26017,bright,main,20210923,6,0.9874794269445247,0.9993656198929106,315,106,2,423
26017,bright,main,20210923,7,0.993824968887876,0.9993656198929106,276,93,6,375
26017,bright,main,20210923,8,0.9941878896425632,0.9993656198929106,317,100,3,420
26017,bright,main,20210923,9,0.9874199574060786,0.9993656198929106,327,97,4,428
20532,bright,main,20210923,0,0.9901022833163469,0.9995469527014723,334,92,5,431
20532,bright,main,20210923,1,0.9820508027740658,0.9995469527014723,154,29,3,186
20532,bright,main,20210923,2,0.9951510176050535,0.9995469527014723,346,72,6,424
20532,bright,main,20210923,3,0.9951583806480375,0.9995469527014723,304,73,5,382
20532,bright,main,20210923,4,0.9890695661282966,0.9995469527014723,153,49,2,204
20532,bright,main,20210923,5,0.995155928270322,0.9995469527014723,236,144,3,383
20532,bright,main,20210923,6,0.9952995409166325,0.9995469527014723,290,110,9,409
20532,bright,main,20210923,7,0.9921579913825181,0.9995469527014723,281,73,4,358
20532,bright,main,20210923,8,0.9941829115788392,0.9995469527014723,330,68,7,405
20532,bright,main,20210923,9,0.9921966848315661,0.9995469527014723,310,84,7,401
21580,bright,main,20210923,0,0.9903332478241392,0.9995631645918098,332,91,9,432
21580,bright,main,20210923,1,0.9886876004636062,0.9995631645918098,140,48,4,192
21580,bright,main,20210923,2,0.9921881803404998,0.9995631645918098,309,113,5,427
21580,bright,main,20210923,3,0.9875493779504585,0.9995631645918098,249,141,6,396
21580,bright,main,20210923,4,0.9794795753297001,0.9995631645918098,116,84,1,201
21580,bright,main,20210923,5,0.9919516170316848,0.9995631645918098,246,158,6,410
21580,bright,main,20210923,6,0.9944869437275736,0.9995631645918098,293,131,5,429
21580,bright,main,20210923,7,0.9934954586800319,0.9995631645918098,258,108,6,372
21580,bright,main,20210923,8,0.9942402647306172,0.9995631645918098,347,69,6,422
21580,bright,main,20210923,9,0.9952630921850512,0.9995631645918098,309,114,4,427
21311,bright,main,20210923,0,0.9939533055147606,0.9990430425330994,328,109,5,442
21311,bright,main,20210923,1,0.9725597055911478,0.9990430425330994,137,51,1,189
21311,bright,main,20210923,2,0.9903821986972985,0.9990430425330994,145,120,2,267
21311,bright,main,20210923,3,0.9903824273180586,0.9990430425330994,283,100,8,391
21311,bright,main,20210923,4,0.986593428036017,0.9990430425330994,151,54,1,206
21311,bright,main,20210923,5,0.9902802909854482,0.9990430425330994,290,115,5,410
21311,bright,main,20210923,6,0.9900162176415389,0.9990430425330994,304,112,5,421
21311,bright,main,20210923,7,0.9958035101748545,0.9990430425330994,258,106,5,369
21311,bright,main,20210923,8,0.991544040987471,0.9990430425330994,282,140,1,423
21311,bright,main,20210923,9,0.9854165996085825,0.9990430425330994,303,113,5,421
25535,bright,main,20210923,0,0.9950944314763762,0.9991822289529356,288,146,2,436
25535,bright,main,20210923,1,0.9699641600814133,0.9991822289529356,100,96,1,197
25535,bright,main,20210923,2,0.9924584573192774,0.9991822289529356,269,155,6,430
25535,bright,main,20210923,3,0.9979988446671334,0.9991822289529356,255,139,5,399
25535,bright,main,20210923,4,0.9852404290441036,0.9991822289529356,124,84,0,208
25535,bright,main,20210923,5,0.988481309540903,0.9991822289529356,279,131,5,415
25535,bright,main,20210923,6,0.9959083883994884,0.9991822289529356,302,128,4,434
25535,bright,main,20210923,7,0.993760686022474,0.9991822289529356,240,130,5,375
25535,bright,main,20210923,8,0.9925518058776226,0.9991822289529356,247,175,3,425
25535,bright,main,20210923,9,0.9938301663447023,0.9991822289529356,290,141,2,433
22436,bright,main,20210923,0,0.9913195235302831,0.9994944269723448,345,93,3,441
22436,bright,main,20210923,1,0.9842971702755489,0.9994944269723448,138,51,1,190
22436,bright,main,20210923,2,0.9895806406740236,0.9994944269723448,312,116,4,432
22436,bright,main,20210923,3,0.9955067511611988,0.9994944269723448,234,147,7,388
22436,bright,main,20210923,4,0.9816679513429337,0.9994944269723448,151,49,4,204
22436,bright,main,20210923,5,0.9922340196786227,0.9994944269723448,284,125,6,415
22436,bright,main,20210923,6,0.9960230973337666,0.9994944269723448,225,182,5,412
22436,bright,main,20210923,7,0.9860801771681732,0.9994944269723448,266,100,3,369
22436,bright,main,20210923,8,0.9923008011024653,0.9994944269723448,315,93,6,414
22436,bright,main,20210923,9,0.9946010366321105,0.9994944269723448,337,82,3,422
22102,bright,main,20210923,0,0.9942672153809223,0.9989778477927131,289,127,5,421
22102,bright,main,20210923,1,0.9916977190577009,0.9989778477927131,150,35,1,186
22102,bright,main,20210923,2,0.9926369998384778,0.9989778477927131,327,86,6,419
22102,bright,main,20210923,3,0.9932451488752917,0.9989778477927131,297,78,9,384
22102,bright,main,20210923,4,0.9827878180469921,0.9989778477927131,150,49,4,203
22102,bright,main,20210923,5,0.9936881041317501,0.9989778477927131,316,83,3,402
22102,bright,main,20210923,6,0.9934696837518587,0.9989778477927131,335,77,8,420
22102,bright,main,20210923,7,0.9946018044555293,0.9989778477927131,279,80,5,364
22102,bright,main,20210923,8,0.9895295719973283,0.9989778477927131,305,94,2,401
22102,bright,main,20210923,9,0.9941845462642471,0.9989778477927131,272,116,8,396
25567,bright,main,20210923,0,0.9928248879681184,0.9986719015344906,300,127,9,436
25567,bright,main,20210923,1,0.9764796039101586,0.9986719015344906,135,49,9,193
25567,bright,main,20210923,2,0.9937998844516954,0.9986719015344906,335,96,6,437
25567,bright,main,20210923,3,0.9924391192710962,0.9986719015344906,313,80,4,397
25567,bright,main,20210923,4,0.9800645941996351,0.9986719015344906,151,53,2,206
25567,bright,main,20210923,5,0.9899874165385469,0.9986719015344906,275,129,5,409
25567,bright,main,20210923,6,0.9924366080808339,0.9986719015344906,283,144,2,429
25567,bright,main,20210923,7,0.9871799446651067,0.9986719015344906,207,152,3,362
25567,bright,main,20210923,8,0.9903713122204896,0.9986719015344906,260,150,8,418
25567,bright,main,20210923,9,0.9940652474758235,0.9986719015344906,244,179,2,425
26260,bright,main,20210923,0,0.9939769031020436,0.9990522582178806,326,111,6,443
26260,bright,main,20210923,1,0.9802743910688118,0.9990522582178806,154,40,2,196
26260,bright,main,20210923,2,0.9948877388302219,0.9990522582178806,351,84,1,436
26260,bright,main,20210923,3,0.9880318906190468,0.9990522582178806,328,65,3,396
26260,bright,main,20210923,4,0.9801992664482654,0.9990522582178806,153,55,1,209
26260,bright,main,20210923,5,0.9962592676846969,0.9990522582178806,281,123,7,411
26260,bright,main,20210923,6,0.9936982449908786,0.9990522582178806,310,116,5,431
26260,bright,main,20210923,7,0.9924714337059387,0.9990522582178806,269,104,2,375
26260,bright,main,20210923,8,0.9923215672404383,0.9990522582178806,293,126,7,426
26260,bright,main,20210923,9,0.995789183060243,0.9990522582178806,320,107,7,434
21224,bright,main,20210923,0,0.9929591417891745,0.9993925053870096,361,68,4,433
21224,bright,main,20210923,1,0.9830664996428053,0.9993925053870096,157,28,2,187
21224,bright,main,20210923,2,0.9945582359616649,0.9993925053870096,348,77,5,430
21224,bright,main,20210923,3,0.9931155808565868,0.9993925053870096,293,88,4,385
21224,bright,main,20210923,4,0.9809559742414292,0.9993925053870096,171,32,1,204
21224,bright,main,20210923,5,0.9931591976417027,0.9993925053870096,330,72,2,404
21224,bright,main,20210923,6,0.9920169871509377,0.9993925053870096,341,83,4,428
21224,bright,main,20210923,7,0.9970373857938486,0.9993925053870096,309,53,7,369
21224,bright,main,20210923,8,0.9895057331234327,0.9993925053870096,357,53,6,416
21224,bright,main,20210923,9,0.9931907164682812,0.9993925053870096,337,80,3,420
3414,dark,main,20210926,0,0.993747357123609,0.9991586130469192,273,19,96,388
3414,dark,main,20210926,1,0.9819605835338996,0.9991586130469192,113,9,33,155
3414,dark,main,20210926,2,0.9895940584934914,0.9991586130469192,263,25,91,379
3414,dark,main,20210926,3,0.9949350497674434,0.9991586130469192,232,11,90,333
3414,dark,main,20210926,4,0.9930046012238494,0.9991586130469192,133,12,46,191
3414,dark,main,20210926,5,0.9896295780276383,0.9991586130469192,264,17,93,374
3414,dark,main,20210926,6,0.993746113389832,0.9991586130469192,257,19,102,378
3414,dark,main,20210926,7,0.9930818078654409,0.9991586130469192,240,17,74,331
3414,dark,main,20210926,8,0.9847795786771112,0.9991586130469192,268,15,89,372
3414,dark,main,20210926,9,0.9880601550741833,0.9991586130469192,259,13,90,362
25536,bright,main,20210926,0,0.989198334424669,0.9991772405306799,241,196,1,438
25536,bright,main,20210926,1,0.9769597859573385,0.9991772405306799,108,88,1,197
25536,bright,main,20210926,2,0.9905062692724749,0.9991772405306799,224,204,7,435
25536,bright,main,20210926,3,0.9925734673192416,0.9991772405306799,227,170,1,398
25536,bright,main,20210926,4,0.9770406036195713,0.9991772405306799,123,86,2,211
25536,bright,main,20210926,5,0.9945476559012231,0.9991772405306799,162,247,3,412
25536,bright,main,20210926,6,0.9930973238276859,0.9991772405306799,176,241,3,420
25536,bright,main,20210926,7,0.9870341574192575,0.9991772405306799,225,153,0,378
25536,bright,main,20210926,8,0.9941900217847838,0.9991772405306799,234,182,3,419
25536,bright,main,20210926,9,0.9932620181487037,0.9991772405306799,199,220,2,421
8956,dark,main,20210926,0,0.9910608430851494,0.9993210727139089,254,13,96,363
8956,dark,main,20210926,1,0.9780004558515071,0.9993210727139089,121,5,43,169
8956,dark,main,20210926,2,0.9930929416034066,0.9993210727139089,275,16,101,392
8956,dark,main,20210926,3,0.9881225514184757,0.9993210727139089,242,18,95,355
8956,dark,main,20210926,4,0.9844858877306139,0.9993210727139089,123,9,49,181
8956,dark,main,20210926,5,0.9813033383141739,0.9993210727139089,244,13,107,364
8956,dark,main,20210926,6,0.9904378031773567,0.9993210727139089,282,13,99,394
8956,dark,main,20210926,7,0.9943357079976223,0.9993210727139089,262,11,81,354
8956,dark,main,20210926,8,0.9949117218783455,0.9993210727139089,267,13,97,377
8956,dark,main,20210926,9,0.9839039984718038,0.9993210727139089,294,14,78,386
23139,bright,main,20210926,0,0.9978303513858177,0.9981216045632567,340,94,4,438
23139,bright,main,20210926,1,0.9875163769489003,0.9981216045632567,114,78,1,193
